activity_id,mol_chembl_id,compound_name,assay_chembl_id,assay_type,assay_cell_type,assay_organism,pref_name,description,standard_type,standard_relation,standard_value,standard_units,canonical_smiles,doc_chembl_id,title,journal,year,volume,issue,first_page,last_page,doi,pubmed_id,patent_id
22392460,CHEMBL4745208,"(2S)-1-[2,4-dichloro-3-[[2-isopropyl-4-(3-methylimidazol-4-yl)-8-quinolyl]oxymethyl]phenyl]sulfonyl-N-methyl-pyrrolidine-2-carboxamide",CHEMBL4667366,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 1 uM relative to control,Inhibition,=,100.0,%,CNC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccc(Cl)c(COc2cccc3c(-c4cncn4C)cc(C(C)C)nc23)c1Cl,CHEMBL4665652,"Discovery of novel quinoline sulphonamide derivatives as potent, selective and orally active RORγ inverse agonists.",Bioorg Med Chem Lett,2019.0,29,14.0,1799,1806,10.1016/j.bmcl.2019.05.015,31101472.0,
22407408,CHEMBL4748782,2-(5-(cyclopropylmethyl)-3-(4-fluoro-3-((5-methylthiophen-2-yl)ethynyl)phenyl)-4-(3-fluoro-4-sulfamoylbenzyl)-1H-pyrazol-1-yl)thiazole-4-carboxylic acid,CHEMBL4670736,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 10 uM relative to control,Inhibition,=,45.0,%,Cc1ccc(C#Cc2cc(-c3nn(-c4nc(C(=O)O)cs4)c(CC4CC4)c3Cc3ccc(S(N)(=O)=O)c(F)c3)ccc2F)s1,CHEMBL4665801,Pyrazole-Based Lactate Dehydrogenase Inhibitors with Optimized Cell Activity and Pharmacokinetic Properties.,J Med Chem,2020.0,63,19.0,10984,11011,10.1021/acs.jmedchem.0c00916,32902275.0,
22407535,CHEMBL4739983,N-((2-Methoxy-4-methylphenyl)sulfonyl)-2-(4-((4-methoxy-N-(2-((4-methoxyphenyl)sulfonamido)-2-oxoethyl)phenyl)-sulfonamido)indolin-1-yl)-2-(3-methoxyphenyl)acetamide,CHEMBL4670751,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 10 uM using sulfaphenazole as substrate preincubated for 5 mins followed by NADPH addition and measured after 20 mins by LC-MS/MS analysis relative to control,Inhibition,=,30.26,%,COc1ccc(S(=O)(=O)NC(=O)CN(c2cccc3c2CCN3C(C(=O)NS(=O)(=O)c2ccc(C)cc2OC)c2cccc(OC)c2)S(=O)(=O)c2ccc(OC)cc2)cc1,CHEMBL4665802,"Design, Synthesis, and Structure-Activity Relationships of Indoline-Based Kelch-like ECH-Associated Protein 1-Nuclear Factor (Erythroid-Derived 2)-Like 2 (Keap1-Nrf2) Protein-Protein Interaction Inhibitors.",J Med Chem,2020.0,63,19.0,11149,11168,10.1021/acs.jmedchem.0c01116,32902980.0,
22417739,CHEMBL4788385,"(RS)-(1-Methylsulfonylindol-5-yl)-[3-([1,2,4]triazolo[1,5-a]pyrimidin-7-yl)-1-piperidyl]methanone",CHEMBL4672646,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 in human liver microsomes by LC-MS analysis at 10 uM relative to control,Inhibition,=,2.0,%,CS(=O)(=O)n1ccc2cc(C(=O)N3CCCC(c4ccnc5ncnn45)C3)ccc21,CHEMBL4665888,"[1,2,4]Triazolo[1,5-a]pyrimidine Phosphodiesterase 2A Inhibitors: Structure and Free-Energy Perturbation-Guided Exploration.",J Med Chem,2020.0,63,21.0,12887,12910,10.1021/acs.jmedchem.0c01272,33105987.0,
22417740,CHEMBL4761967,"4,5,6,7-Tetrahydrobenzothiophen-2-yl-[(3S)-([1,2,4]triazolo[1,5-a]pyrimidin-7-yl)-1-piperidyl]methanone",CHEMBL4672646,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 in human liver microsomes by LC-MS analysis at 10 uM relative to control,Inhibition,=,44.0,%,O=C(c1cc2c(s1)CCCC2)N1CCC[C@H](c2ccnc3ncnn23)C1,CHEMBL4665888,"[1,2,4]Triazolo[1,5-a]pyrimidine Phosphodiesterase 2A Inhibitors: Structure and Free-Energy Perturbation-Guided Exploration.",J Med Chem,2020.0,63,21.0,12887,12910,10.1021/acs.jmedchem.0c01272,33105987.0,
22417741,CHEMBL4755779,"(RS)-[3-[5-(Difluoromethyl)-[1,2,4]triazolo[1,5-a]pyrimidin-7-yl]-1-piperidyl]-(4,5,6,7-tetrahydrobenzothiophen-2-yl)methanone",CHEMBL4672646,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 in human liver microsomes by LC-MS analysis at 10 uM relative to control,Inhibition,=,31.0,%,O=C(c1cc2c(s1)CCCC2)N1CCCC(c2cc(C(F)F)nc3ncnn23)C1,CHEMBL4665888,"[1,2,4]Triazolo[1,5-a]pyrimidine Phosphodiesterase 2A Inhibitors: Structure and Free-Energy Perturbation-Guided Exploration.",J Med Chem,2020.0,63,21.0,12887,12910,10.1021/acs.jmedchem.0c01272,33105987.0,
22419459,CHEMBL4783351,"(R)-N-(5-(3-hydroxypyrrolidin-1-yl)-2-morpholinooxazolo[4,5-b]pyridin-6-yl)-2-(2-methylpyridin-4-yl)oxazole-4-carboxamide",CHEMBL4673055,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 1 uM relative to control,Inhibition,<,5.0,%,Cc1cc(-c2nc(C(=O)Nc3cc4oc(N5CCOCC5)nc4nc3N3CC[C@@H](O)C3)co2)ccn1,CHEMBL4665913,"Discovery of CA-4948, an Orally Bioavailable IRAK4 Inhibitor for Treatment of Hematologic Malignancies.",ACS Med Chem Lett,2020.0,11,12.0,2374,2381,10.1021/acsmedchemlett.0c00255,33335659.0,
22429566,CHEMBL1871173,SID124384890,CHEMBL4675916,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 in human liver microsomes at 10 uM using probe substrate and in presence of co-factor measured after 20 mins by LC-MS/MS analysis relative to control,Inhibition,<,33.0,%,COc1cc2c(cc1OC)-c1cc(NCc3ccccc3)nc(=O)n1CC2,CHEMBL4673243,"Discovery of 9-Cyclopropylethynyl-2-((S)-1-[1,4]dioxan-2-ylmethoxy)-6,7-dihydropyrimido[6,1-a]isoquinolin-4-one (GLPG1205), a Unique GPR84 Negative Allosteric Modulator Undergoing Evaluation in a Phase II Clinical Trial.",J Med Chem,2020.0,63,22,13526,13545,10.1021/acs.jmedchem.0c00272,32902984.0,
22431382,CHEMBL4781352,"(R)-9-(2,5-Difluorophenethyl)-4-ethyl-2-methyl-1-oxa-4,9-diazaspiro[5.5]undecan-3-one",CHEMBL4676409,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human CYP2C9 at 1 uM relative to control,Inhibition,<,50.0,%,CCN1CC2(CCN(CCc3cc(F)ccc3F)CC2)O[C@H](C)C1=O,CHEMBL4673253,"Discovery of EST73502, a Dual μ-Opioid Receptor Agonist and σ Receptor Antagonist Clinical Candidate for the Treatment of Pain.",J Med Chem,2020.0,63,24,15508,15526,10.1021/acs.jmedchem.0c01127,33064947.0,
22432706,CHEMBL4776820,"(R)-4-(4-(3-(5-oxo-5,6-dihydro-1,6-naphthyridin-7-yl)cyclopent-2-en-1-yl)piperazin-1-yl)benzonitrile",CHEMBL4676684,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 10 uM relative to control,Inhibition,<=,23.0,%,N#Cc1ccc(N2CCN([C@H]3C=C(c4cc5ncccc5c(=O)[nH]4)CC3)CC2)cc1,CHEMBL4673259,Discovery of isoquinolinone and naphthyridinone-based inhibitors of poly(ADP-ribose) polymerase-1 (PARP1) as anticancer agents: Structure activity relationship and preclinical characterization.,Bioorg Med Chem,2020.0,28,24,115819,115819,10.1016/j.bmc.2020.115819,33120078.0,
22442348,CHEMBL4765165,Ethyl 1-[(4-Cyanobenzyl)oxy]-2-(3-cyanophenyl)-4-methyl-1H-imidazole-5-carboxylate,CHEMBL4678957,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 in human liver microsomes at 10 uM using tolbutamide as substrate preincubated for 5 mins followed by NADPH generating system addition and measured after 120 mins by LC-MS/MS analysis relative to control,Inhibition,=,0.024,%,CCOC(=O)c1c(C)nc(-c2cccc(C#N)c2)n1OCc1ccc(C#N)cc1,CHEMBL4673353,Switching a Xanthine Oxidase Inhibitor to a Dual-Target Antagonist of P2Y and P2Y as an Oral Antiplatelet Agent with a Wider Therapeutic Window in Rats than Ticagrelor.,J Med Chem,2020.0,63,24,15752,15772,10.1021/acs.jmedchem.0c01524,33307675.0,
22442349,CHEMBL4786038,1-[(4-Cyanobenzyl)oxy]-2-(3-cyanophenyl)-4-methyl-1H-imidazole-5-carboxylic acid,CHEMBL4678957,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 in human liver microsomes at 10 uM using tolbutamide as substrate preincubated for 5 mins followed by NADPH generating system addition and measured after 120 mins by LC-MS/MS analysis relative to control,Inhibition,=,0.41,%,Cc1nc(-c2cccc(C#N)c2)n(OCc2ccc(C#N)cc2)c1C(=O)O,CHEMBL4673353,Switching a Xanthine Oxidase Inhibitor to a Dual-Target Antagonist of P2Y and P2Y as an Oral Antiplatelet Agent with a Wider Therapeutic Window in Rats than Ticagrelor.,J Med Chem,2020.0,63,24,15752,15772,10.1021/acs.jmedchem.0c01524,33307675.0,
22453287,CHEMBL4790844,(E)-5-(4-Bromophenyl)-5-(4-(2-(1-methylpyrrolidin-2-yl)-ethoxy)phenyl)-4-phenylpent-4-en-1-ol Hydrochloride Salt,CHEMBL4681578,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 in human liver microsomes assessed as reduction in tolbutamide 4-hydroxylase activity at 10 uM preincubated for 5 mins followed by addition of NADPH-regenerating system and measured after 15 mins by LC-MS/MS analysis relative to control,Inhibition,=,3.0,%,CN1CCCC1CCOc1ccc(/C(=C(/CCCO)c2ccccc2)c2ccc(Br)cc2)cc1.Cl,CHEMBL4680094,Insights of a Lead Optimization Study and Biological Evaluation of Novel 4-Hydroxytamoxifen Analogs as Estrogen-Related Receptor γ (ERRγ) Inverse Agonists.,J Med Chem,2016.0,59,22,10209,10227,10.1021/acs.jmedchem.6b01204,27805390.0,
22453288,CHEMBL4791571,"(S,E)-5-(4-Bromophenyl)-5-(4-((1-methylpyrrolidin-2-yl)-methoxy)phenyl)-4-phenylpent-4-en-1-ol Hydrochloride Salt",CHEMBL4681578,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 in human liver microsomes assessed as reduction in tolbutamide 4-hydroxylase activity at 10 uM preincubated for 5 mins followed by addition of NADPH-regenerating system and measured after 15 mins by LC-MS/MS analysis relative to control,Inhibition,=,37.3,%,CN1CCC[C@H]1COc1ccc(/C(=C(/CCCO)c2ccccc2)c2ccc(Br)cc2)cc1.Cl,CHEMBL4680094,Insights of a Lead Optimization Study and Biological Evaluation of Novel 4-Hydroxytamoxifen Analogs as Estrogen-Related Receptor γ (ERRγ) Inverse Agonists.,J Med Chem,2016.0,59,22,10209,10227,10.1021/acs.jmedchem.6b01204,27805390.0,
22453289,CHEMBL4757503,(Z)-4-(5-Hydroxy-1-(4-(2-(1-methylpyrrolidin-2-yl)ethoxy)-phenyl)-2-phenylpent-1-en-1-yl)phenol Hydrochloride Salt,CHEMBL4681578,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 in human liver microsomes assessed as reduction in tolbutamide 4-hydroxylase activity at 10 uM preincubated for 5 mins followed by addition of NADPH-regenerating system and measured after 15 mins by LC-MS/MS analysis relative to control,Inhibition,=,24.6,%,CN1CCCC1CCOc1ccc(/C(=C(/CCCO)c2ccccc2)c2ccc(O)cc2)cc1.Cl,CHEMBL4680094,Insights of a Lead Optimization Study and Biological Evaluation of Novel 4-Hydroxytamoxifen Analogs as Estrogen-Related Receptor γ (ERRγ) Inverse Agonists.,J Med Chem,2016.0,59,22,10209,10227,10.1021/acs.jmedchem.6b01204,27805390.0,
22453290,CHEMBL4759824,"(R,Z)-4-(5-Hydroxy-1-(4-((1-methylpyrrolidin-2-yl)methoxy)-phenyl)-2-phenylpent-1-en-1-yl)phenol Hydrochloride Salt",CHEMBL4681578,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 in human liver microsomes assessed as reduction in tolbutamide 4-hydroxylase activity at 10 uM preincubated for 5 mins followed by addition of NADPH-regenerating system and measured after 15 mins by LC-MS/MS analysis relative to control,Inhibition,=,13.3,%,CN1CCC[C@@H]1COc1ccc(/C(=C(/CCCO)c2ccccc2)c2ccc(O)cc2)cc1.Cl,CHEMBL4680094,Insights of a Lead Optimization Study and Biological Evaluation of Novel 4-Hydroxytamoxifen Analogs as Estrogen-Related Receptor γ (ERRγ) Inverse Agonists.,J Med Chem,2016.0,59,22,10209,10227,10.1021/acs.jmedchem.6b01204,27805390.0,
22453291,CHEMBL4791981,"(S,Z)-4-(5-Hydroxy-1-(4-((1-methylpyrrolidin-2-yl)methoxy)-phenyl)-2-phenylpent-1-en-1-yl)phenol Hydrochloride Salt",CHEMBL4681578,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 in human liver microsomes assessed as reduction in tolbutamide 4-hydroxylase activity at 10 uM preincubated for 5 mins followed by addition of NADPH-regenerating system and measured after 15 mins by LC-MS/MS analysis relative to control,Inhibition,=,37.2,%,CN1CCC[C@H]1COc1ccc(/C(=C(/CCCO)c2ccccc2)c2ccc(O)cc2)cc1.Cl,CHEMBL4680094,Insights of a Lead Optimization Study and Biological Evaluation of Novel 4-Hydroxytamoxifen Analogs as Estrogen-Related Receptor γ (ERRγ) Inverse Agonists.,J Med Chem,2016.0,59,22,10209,10227,10.1021/acs.jmedchem.6b01204,27805390.0,
22453292,CHEMBL201013,4-(1-(4-(2-(dimethylamino)ethoxy)phenyl)-5-hydroxy-2-phenylpent-1-enyl)phenol,CHEMBL4681578,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 in human liver microsomes assessed as reduction in tolbutamide 4-hydroxylase activity at 10 uM preincubated for 5 mins followed by addition of NADPH-regenerating system and measured after 15 mins by LC-MS/MS analysis relative to control,Inhibition,=,27.1,%,CN(C)CCOc1ccc(/C(=C(/CCCO)c2ccccc2)c2ccc(O)cc2)cc1,CHEMBL4680094,Insights of a Lead Optimization Study and Biological Evaluation of Novel 4-Hydroxytamoxifen Analogs as Estrogen-Related Receptor γ (ERRγ) Inverse Agonists.,J Med Chem,2016.0,59,22,10209,10227,10.1021/acs.jmedchem.6b01204,27805390.0,
22455899,CHEMBL4746566,2-{4-[6-Amino-5-(4-chlorophenyl)pyridin-3-yl]phenoxy}-2-methylpropanoic Acid,CHEMBL4682024,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 3 uM relative to control,Inhibition,<,15.0,%,CC(C)(Oc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1)C(=O)O,CHEMBL4680107,2-Aminopyridine-Based Mitogen-Activated Protein Kinase Kinase Kinase Kinase 4 (MAP4K4) Inhibitors: Assessment of Mechanism-Based Safety.,J Med Chem,2018.0,61,7,3114,3125,10.1021/acs.jmedchem.8b00152,29570292.0,
22455900,CHEMBL3754515,"5-(4-Chlorophenyl)-[3,3'-bipyridine]-6,6'-diamine",CHEMBL4682024,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 3 uM relative to control,Inhibition,<,15.0,%,Nc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cn1,CHEMBL4680107,2-Aminopyridine-Based Mitogen-Activated Protein Kinase Kinase Kinase Kinase 4 (MAP4K4) Inhibitors: Assessment of Mechanism-Based Safety.,J Med Chem,2018.0,61,7,3114,3125,10.1021/acs.jmedchem.8b00152,29570292.0,
22464602,CHEMBL4778737,"2-(4-(4-hydroxybenzyl)-3,5-dimerhylphenoxy)acetic acid",CHEMBL4683748,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 10 uM relative to control,Inhibition,<,50.0,%,Cc1cc(OCC(=O)O)cc(C)c1Cc1ccc(O)cc1,CHEMBL4680157,"Design, synthesis and biological evaluation of novel TRβ selective agonists sustained by ADME-toxicity analysis.",Eur J Med Chem,2020.0,188,,112006,112006,10.1016/j.ejmech.2019.112006,31931337.0,
22464603,CHEMBL4790769,"2-(4-(4-aminobenzyl)-3,5-dimethylphenoxy)acetic acid",CHEMBL4683748,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 10 uM relative to control,Inhibition,<,50.0,%,Cc1cc(OCC(=O)O)cc(C)c1Cc1ccc(N)cc1,CHEMBL4680157,"Design, synthesis and biological evaluation of novel TRβ selective agonists sustained by ADME-toxicity analysis.",Eur J Med Chem,2020.0,188,,112006,112006,10.1016/j.ejmech.2019.112006,31931337.0,
22464604,CHEMBL4757446,2-(4-(4-aminobenzyl)-3-fluorophenoxy)acetic acid,CHEMBL4683748,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 10 uM relative to control,Inhibition,=,51.0,%,Nc1ccc(Cc2ccc(OCC(=O)O)cc2F)cc1,CHEMBL4680157,"Design, synthesis and biological evaluation of novel TRβ selective agonists sustained by ADME-toxicity analysis.",Eur J Med Chem,2020.0,188,,112006,112006,10.1016/j.ejmech.2019.112006,31931337.0,
22464605,CHEMBL4740833,4-(4-(2-aminoethoxy)-2-(trifluoromethyl)benzyl)aniline,CHEMBL4683748,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 10 uM relative to control,Inhibition,>,91.0,%,NCCOc1ccc(Cc2ccc(N)cc2)c(C(F)(F)F)c1,CHEMBL4680157,"Design, synthesis and biological evaluation of novel TRβ selective agonists sustained by ADME-toxicity analysis.",Eur J Med Chem,2020.0,188,,112006,112006,10.1016/j.ejmech.2019.112006,31931337.0,
22464606,CHEMBL4753224,"4-(4-(2-aminoethoxy)-2,6-dimethylbenzyl)phenol",CHEMBL4683748,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 10 uM relative to control,Inhibition,>,91.0,%,Cc1cc(OCCN)cc(C)c1Cc1ccc(O)cc1,CHEMBL4680157,"Design, synthesis and biological evaluation of novel TRβ selective agonists sustained by ADME-toxicity analysis.",Eur J Med Chem,2020.0,188,,112006,112006,10.1016/j.ejmech.2019.112006,31931337.0,
22464607,CHEMBL4744643,4-(4-(2-aminoethoxy)-2-(trifluoromethyl)benzyl)-N-ethyl-2-isopropylaniline,CHEMBL4683748,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 10 uM relative to control,Inhibition,>,91.0,%,CCNc1ccc(Cc2ccc(OCC(=O)O)cc2)cc1C(C)C,CHEMBL4680157,"Design, synthesis and biological evaluation of novel TRβ selective agonists sustained by ADME-toxicity analysis.",Eur J Med Chem,2020.0,188,,112006,112006,10.1016/j.ejmech.2019.112006,31931337.0,
22464608,CHEMBL4799761,"4-(4-(2-aminoethoxy)-2,6-dimethylbenzyl)-N-ethyl-2-isopropylaniline",CHEMBL4683748,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 10 uM relative to control,Inhibition,>,91.0,%,CCNc1ccc(Cc2c(C)cc(OCC(=O)O)cc2C)cc1C(C)C,CHEMBL4680157,"Design, synthesis and biological evaluation of novel TRβ selective agonists sustained by ADME-toxicity analysis.",Eur J Med Chem,2020.0,188,,112006,112006,10.1016/j.ejmech.2019.112006,31931337.0,
22464609,CHEMBL4750819,2-(4-(4-amino-3-isopropylbenzyl)phenoxy)acetic acid,CHEMBL4683748,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 10 uM relative to control,Inhibition,<,50.0,%,CC(C)c1cc(Cc2ccc(OCC(=O)O)cc2)ccc1N,CHEMBL4680157,"Design, synthesis and biological evaluation of novel TRβ selective agonists sustained by ADME-toxicity analysis.",Eur J Med Chem,2020.0,188,,112006,112006,10.1016/j.ejmech.2019.112006,31931337.0,
22464610,CHEMBL4792416,"2-(4-(4-amino-3-isopropylbenzyl)-3,5-dimethylphenoxy)acetic acid",CHEMBL4683748,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 10 uM relative to control,Inhibition,<,50.0,%,Cc1cc(OCC(=O)O)cc(C)c1Cc1ccc(N)c(C(C)C)c1,CHEMBL4680157,"Design, synthesis and biological evaluation of novel TRβ selective agonists sustained by ADME-toxicity analysis.",Eur J Med Chem,2020.0,188,,112006,112006,10.1016/j.ejmech.2019.112006,31931337.0,
22464611,CHEMBL4756150,2-(4-(4-acetamido-3-isopropylbenzyl)phenoxy)acetic acid,CHEMBL4683748,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 10 uM relative to control,Inhibition,<,50.0,%,CC(=O)Nc1ccc(Cc2ccc(OCC(=O)O)cc2)cc1C(C)C,CHEMBL4680157,"Design, synthesis and biological evaluation of novel TRβ selective agonists sustained by ADME-toxicity analysis.",Eur J Med Chem,2020.0,188,,112006,112006,10.1016/j.ejmech.2019.112006,31931337.0,
22464612,CHEMBL4764051,"2-(4-(4-acetamido-3-isopropylbenzyl)-3,5-dimethylphenoxy)acetic acid",CHEMBL4683748,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 10 uM relative to control,Inhibition,<,50.0,%,CC(=O)Nc1ccc(Cc2c(C)cc(OCC(=O)O)cc2C)cc1C(C)C,CHEMBL4680157,"Design, synthesis and biological evaluation of novel TRβ selective agonists sustained by ADME-toxicity analysis.",Eur J Med Chem,2020.0,188,,112006,112006,10.1016/j.ejmech.2019.112006,31931337.0,
22478275,CHEMBL4742730,"5-fluoro-1-methyl-N-(1-(4-(piperidin-4-yloxy)benzyl)-1,2,3,4-tetrahydroquinolin-8-yl)-1H-indole-2-carboxamide",CHEMBL4686647,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 in human liver microsomes at 10 uM using CYP substrate preincubated for 10 mins followed by NADPH generating system addition and measured after 10 mins by LC-MS/MS analysis relative to control,Inhibition,=,0.0,%,Cn1c(C(=O)Nc2cccc3c2N(Cc2ccc(OC4CCNCC4)cc2)CCC3)cc2cc(F)ccc21,CHEMBL4680245,"Design, synthesis and biological evaluation of tetrahydroquinoline-based reversible LSD1 inhibitors.",Eur J Med Chem,2020.0,194,,112243,112243,10.1016/j.ejmech.2020.112243,32229389.0,
22757450,CHEMBL4757016,N-(2-acetyl-2-azaspiro[3.3]heptan-6-yl)-3-phenylisoxazole-5-carboxamide,CHEMBL4701227,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 10 uM relative to control,Inhibition,<,0.0,%,CC(=O)N1CC2(CC(NC(=O)c3cc(-c4ccccc4)no3)C2)C1,CHEMBL4699452,"Design, synthesis, and optimization of a series of 2-azaspiro[3.3]heptane derivatives as orally bioavailable fetal hemoglobin inducers.",Bioorg Med Chem Lett,2020.0,30,19,127425,127425,10.1016/j.bmcl.2020.127425,32717372.0,
22757451,CHEMBL4755066,N-(2-acetyl-2-azaspiro[3.3]heptan-6-yl)-3-(4-fluorophenyl)isoxazole-5-carboxamide,CHEMBL4701227,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 10 uM relative to control,Inhibition,<,0.0,%,CC(=O)N1CC2(CC(NC(=O)c3cc(-c4ccc(F)cc4)no3)C2)C1,CHEMBL4699452,"Design, synthesis, and optimization of a series of 2-azaspiro[3.3]heptane derivatives as orally bioavailable fetal hemoglobin inducers.",Bioorg Med Chem Lett,2020.0,30,19,127425,127425,10.1016/j.bmcl.2020.127425,32717372.0,
22757452,CHEMBL4763980,N-(3-(dimethylamino)-3-oxopropyl)-3-(4-fluorophenyl)isoxazole-5-carboxamide,CHEMBL4701227,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 10 uM relative to control,Inhibition,=,6.0,%,CN(C)C(=O)CCNC(=O)c1cc(-c2ccc(F)cc2)no1,CHEMBL4699452,"Design, synthesis, and optimization of a series of 2-azaspiro[3.3]heptane derivatives as orally bioavailable fetal hemoglobin inducers.",Bioorg Med Chem Lett,2020.0,30,19,127425,127425,10.1016/j.bmcl.2020.127425,32717372.0,
22758805,CHEMBL4746217,(+/-)-6-Methyl-2-(3-((2-(trifluoromethyl)phenoxy)methyl)-pyrrolidin-1-yl)pyrimidine-4-carboxylic Acid,CHEMBL4701515,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of recombinant human CYP2C9 expressed in insect cell microsomes at 10 uM using 7-methoxy-4-trifluoromethylcoumarin as substrate measured after 15 to 45 mins in presence of NADPH by fluorescence assay relative to control,Inhibition,=,0.0,%,Cc1cc(C(=O)O)nc(N2CCC(COc3ccccc3C(F)(F)F)C2)n1,CHEMBL4699473,"Discovery of Bispecific Antagonists of Retinol Binding Protein 4 That Stabilize Transthyretin Tetramers: Scaffolding Hopping, Optimization, and Preclinical Pharmacological Evaluation as a Potential Therapy for Two Common Age-Related Comorbidities.",J Med Chem,2020.0,63,19,11054,11084,10.1021/acs.jmedchem.0c00996,32878437.0,
22780226,CHEMBL4797252,"(2,4-Dihydroxy-5-isopropylphenyl)(4-(ethylamino)-2-(2-methoxyethoxy)-7,8-dihydropyrido[4,3-d]pyrimidin-6(5H)-yl)methanone",CHEMBL4707031,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 in human liver microsomes at 10 uM using diclofenac as substrate preincubated for 5 mins followed by NADPH addition and measured after 20 mins by LC-MS/MS analysis relative to control,Inhibition,=,36.0,%,CCNc1nc(OCCOC)nc2c1CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC2,CHEMBL4706476,"Novel Tetrahydropyrido[4,3-d]pyrimidines as Potent Inhibitors of Chaperone Heat Shock Protein 90.",J Med Chem,2016.0,59,23.0,10498,10519,10.1021/acs.jmedchem.6b00912,27933959.0,
22780227,CHEMBL1109,4-Amino-N-(2-phenyl-2H-pyrazol-3-yl)-benzenesulfonamide,CHEMBL4707031,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 in human liver microsomes at 10 uM using diclofenac as substrate preincubated for 5 mins followed by NADPH addition and measured after 20 mins by LC-MS/MS analysis relative to control,Inhibition,=,82.0,%,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,CHEMBL4706476,"Novel Tetrahydropyrido[4,3-d]pyrimidines as Potent Inhibitors of Chaperone Heat Shock Protein 90.",J Med Chem,2016.0,59,23.0,10498,10519,10.1021/acs.jmedchem.6b00912,27933959.0,
22789897,CHEMBL4799011,4-(1-(4-(1-cyclopropylpyrrolidin-3-yl)phenyl)-5-hydroxy-2-phenylpent-1-enyl)phenol hydrochloride,CHEMBL4709246,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) in liver microsomes at 10 uM incubated for 15 mins relative to control,Inhibition,=,47.2,%,Cl.OCCC/C(=C(\c1ccc(O)cc1)c1ccc(C2CCN(C3CC3)C2)cc1)c1ccccc1,CHEMBL4706533,An orally available inverse agonist of estrogen-related receptor gamma showed expanded efficacy for the radioiodine therapy of poorly differentiated thyroid cancer.,Eur J Med Chem,2020.0,205,,112501,112501,10.1016/j.ejmech.2020.112501,32758860.0,
